"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74"
49.9228007642578,53.0688105604077,43.8713966637151,40.1767727960787,101.793400923329,60.6222410213504,93.3131005348478,70.9341184066761,133.488140921456,46.3919329511809,47.9998341151404,36.4646672626113,63.1272288420187,56.5489663812277,35.3113257997074,78.3349070440563,86.4623490487338,90.8083128176731,106.479464692211,34.576845547027,77.4184820897772,85.5041026658473,72.6290134711435,82.83816416011,49.4610391045499,45.9983934459833,69.6474765454641,77.9310325774641,51.7851029875183,121.568922804403,70.5742270343144,47.4748697707546,142.50385891463,58.1845486599159,49.502364786691,43.9339494100341,112.679151333541,33.2244505356757,66.0620235665447,73.0608368992944,85.5480336491928,78.7057071032796,45.9841961597349,67.6148873580696,38.8025840633873,70.7847621965338,66.6078487766972,89.2585692085704,56.2207961722052,58.696626388326,102.516226423453,68.2355566883107,33.5844603024034,99.658162411999,99.4364985078937,68.3538462813904,110.221358697076,81.6699654470049,96.8275989413196,34.524572814641,80.0610160174565,83.5069437084039,31.844493578883,67.4247391147564,95.1914707847536,43.1719538559391,141.898443065342,85.2314256737754,50.4224104648492,72.2587145799462,62.9106673432125,45.0753604313277,82.5974395262783,95.6358579729458
51.7382797614227,54.8215170795665,45.2800383772428,41.555150858665,105.589547733036,62.8823868159943,97.1090579146676,73.355762197707,138.692223367569,48.068778932462,49.5439666420043,37.6498910870778,65.4711289557745,58.3924503364688,36.4886853485496,81.3151008957848,89.6868414575183,94.4914880229226,110.751019513762,35.7338741049134,80.3014497182721,88.6408075150193,75.4237401246864,85.8615361518805,51.1297911311922,47.4466926270125,72.2846782778579,80.9871820905901,53.6364054147707,126.413665811711,73.0159297013324,49.0323632845611,148.184980585771,60.2711839277399,51.1100374515645,45.4507575195485,117.181890977428,34.3396836586717,68.3701341770484,75.629111566539,89.0164850859346,81.7192772188646,47.5672262708786,70.0557586896957,40.0725048694994,73.4140070810572,68.9875059741644,92.5876435902901,58.2431747108621,60.6981053186591,106.493423584052,70.5843253564599,34.6986717777108,103.597039108306,103.474393251514,70.9311213728397,114.356357338516,84.7340352105093,100.368053616059,35.6869278043232,82.9055213295869,86.7937314549454,32.9053774425902,70.0488091712832,98.7728640882506,44.6993474131141,147.592621288288,88.5064066737395,52.1382734550371,74.8935783917586,65.3034923844243,46.6599534818215,85.7613250129943,99.4736430909234
53.5321547047952,56.5400059486219,46.6564102609727,42.9088214164703,109.361983139643,65.1227616243996,100.909465564589,75.7415009812339,143.88926491539,49.7235794737608,51.0552730839972,38.8085557484701,67.7945017136226,60.1987297390151,37.6404322099625,84.2787004628644,92.8897575577739,98.1769729579428,115.023851887887,36.8656961946572,83.1635670638625,91.7522488288505,78.2049021645798,88.8579690701445,52.7679823488616,48.8613234690947,74.9049314651875,84.0343011232835,55.4631496841939,131.260681492355,75.4240036869669,50.5583987353966,153.87032837004,62.3330281755152,52.6839782444677,46.9428003908051,121.684537305322,35.4314091792148,70.6478526105602,78.1659767224719,92.4857412463443,84.7189750996204,49.1237967602783,72.4715484477529,41.3149986970484,76.0225969165294,71.3402967242746,95.8942220947192,60.2417242657193,62.6675675643892,110.459214995928,72.8993083491914,35.7873425241442,107.530129810259,107.516865056774,73.4894572783232,118.468586740833,87.7785832320569,103.881886662231,36.8258959899131,85.7190300788279,90.0732436435974,33.9433078938573,72.6610135492374,102.333740450342,46.2043916719404,153.295865144599,91.7675577044047,53.8254035749906,77.5028266405025,67.6796385483012,48.2203276161654,88.9096560704147,103.311913705405
55.2705129746837,58.1905388848027,47.9731098790871,44.2113237088615,113.0424689438,67.3019350880131,104.648707995453,78.0457661257897,148.988838976808,51.3248037698886,52.5037765306442,39.9174597155125,70.0547595679309,61.9327494131139,38.7436987294423,87.1724251651831,96.0132521286887,101.800894657548,119.224089934316,37.9498593423586,85.9523272360366,94.7816357198844,80.9226338521639,91.7726429799259,54.3435904038251,50.2140144029672,77.4609004355752,87.0181333136152,57.2311781341541,136.026340247729,77.7523515463126,52.0230730070398,159.462405250169,64.3312274201635,54.1931637539019,48.3808988162691,126.109446095919,36.4779671842944,72.8521896598068,80.6236136521875,95.8954312986843,87.6513745676148,50.6237919451687,74.8173381781653,42.5046668596215,78.5627412381218,73.6222293571209,99.1191689782918,62.1796141164705,64.5672277555495,114.344068321858,75.1365781137738,36.8288049590074,111.388433640923,111.494658403932,75.9820597692142,122.484987451766,90.7484586547271,107.305248398203,37.918815288127,88.4492858500798,93.2875077757781,34.937896124371,75.2144803112587,105.810675790774,47.6579976853409,158.911128435961,94.9569483402975,55.4511938740234,80.0394882065011,69.9962082747588,49.7264981009575,91.9859249659366,107.084132933831
56.9166309727389,59.737678682759,49.2011786484009,45.4342147191801,116.557336604808,69.3748131959983,108.253667542169,80.2202497449998,153.890998973602,52.8383625246288,53.8574740127206,40.9518754697374,72.2051820300658,63.5568529108768,39.7742544315643,89.937542746,98.9937493951729,105.292610786624,123.269971231595,38.962471724346,88.6114233939152,97.6669958278344,83.521838130715,94.5455173720675,55.8223319102835,51.4748696264251,79.9003838816552,89.8790144558716,58.9026999909474,140.617784416305,79.9522848327706,53.3942551407436,164.852835749682,66.2241110987416,55.6046673845594,49.7342316647573,130.369736104236,37.4563021672848,74.9367307545708,82.9508795894271,99.1783248288684,90.4565584574902,52.0348885449093,77.0443997552411,43.6154317142391,80.9823313733086,75.7856932554587,102.197084515001,64.0156466265889,66.3565779989713,118.070811484316,77.2488524757064,37.8002641247122,115.095770591233,115.330078845038,78.3578898192627,126.325500614217,93.5833557425758,110.568496953396,38.9418064588981,91.0396250815538,96.3725034087784,35.8664550442782,77.6580364039437,109.132677862548,49.0292237954991,164.330813843429,98.0104515698258,56.9807227980255,82.4500955185194,72.2056829767189,51.1462669663042,94.9280918496916,110.717027464922
58.4332005424858,61.144161076485,50.310689721794,46.5485758283148,119.826759934196,71.293870923324,111.64506563609,82.2131738242388,158.487821330833,54.2298733899743,55.0837609266364,41.8868619859568,74.1962003855133,65.0318849630567,40.7070385737534,92.5111254266558,101.763113829087,108.574659885579,127.071366631257,39.8789387149964,91.0795793598318,100.342361889805,85.9434168494518,97.1131639589239,57.1697714983293,52.6130545900305,82.1676776048789,92.5526976463898,60.4382401816747,144.934332316285,81.972119944503,54.6390867500431,169.923348890419,67.9671971368625,56.8843618726642,50.9702982546914,134.372514241972,38.3426243771182,76.8526713445644,85.093415780575,102.261374592968,93.0718465295922,53.3236865857998,79.101066635254,44.6205031613626,83.225851477353,77.7803307568684,105.057626583864,65.706676604681,67.9931955570701,121.556453020337,79.1865549889862,38.6779376513059,118.56990209853,118.938823817762,80.5626836488464,129.903491595494,96.2188069516014,113.59740787487,39.8698976845599,93.4301824643117,99.2592199942992,36.7067837948434,79.935386171599,112.224758196609,50.2855942875212,169.435667257772,100.859295113922,58.3774624914495,84.6790576683507,74.2574961703613,52.4459930327248,97.6697150365762,114.128624791118
59.7794182565503,62.3725498566218,51.2716243615914,47.5244410852747,122.768699604385,73.0090264075989,114.738973738917,83.972110866629,162.665958944437,55.4617330168849,56.149631866725,42.6968116319786,75.9760596562137,66.3186055444021,41.5168543858836,94.8281228914384,104.251653178586,111.565847252365,130.536162608831,40.6745700899019,93.2934464690552,102.739385168408,88.1260940396969,99.4098099869552,58.3494395880443,53.5975642588583,84.2047892456485,94.971994150812,61.7976910148773,148.869749464289,83.7589072180199,55.724067373636,174.551694533604,69.5148781873322,57.9978443934051,52.0563458172155,138.018549486529,39.1128737424315,78.549887241601,86.9952542814281,105.068956750643,95.4302106816467,54.4553086634642,80.9340944729029,45.4924383027419,85.2356927904511,79.5542889209573,107.628173788435,67.2090723878337,69.4338518003078,124.713900124165,80.8989107768684,39.4381234374687,121.72462360865,122.231793179933,82.5394516497872,133.128036174607,98.5877357688296,116.314934795717,40.6780050544894,95.559193371173,101.875239806452,37.4361371313025,81.9894818522444,115.009868827703,51.3933896847857,174.100978212433,103.431551037944,59.6042382203632,86.6696000991815,76.0985893786019,53.5908334195383,100.141441999929,117.236214945042
60.9155255113001,63.3860120440695,52.0548713226317,48.3324397692995,125.299327960744,74.4714498810226,117.449222452158,85.4485508571015,166.309772608505,56.4974464455236,57.022663910484,43.3571338090069,77.493884905798,67.3791170569184,42.1792150004112,96.8226414441597,106.388598796068,114.182640145134,133.565618026654,41.3253368160977,95.1906509633664,104.789450425364,90.0077729998302,101.369720057573,59.3259166379848,54.3983103043192,85.9528532663553,97.0680155370319,62.9419819181639,152.315116402622,85.2609972369264,56.6168230788353,178.610426635983,70.821894979601,58.9115723813429,52.9596980642627,141.206587188595,39.7437198080515,79.97864424402,88.601591777202,107.522289811806,97.4649556007498,55.396674820242,82.4901701749241,46.2048312841125,86.9539468489857,81.0558412306145,109.835719874691,68.4780563509903,70.6358992263558,127.454529799967,82.3356803558108,40.0577328260515,124.471294902383,125.116507186167,84.2329506716942,135.909979042164,100.622473051655,118.643561313093,41.3416572605083,97.3650562945022,104.14675938793,38.0319815781095,83.7610210511302,117.407670597304,52.3201798381888,178.198947129111,105.654468532282,60.6244299153441,88.3632759756783,77.6767906954392,54.5473492160027,102.273141774614,119.950877563706
61.8044973372571,64.1502173342778,52.6333674484704,48.9451175681761,127.339080276644,75.6325885461683,119.690466165059,86.5891934731426,169.305472154381,57.3031297294474,57.672397916951,43.8441111924649,78.7000884228291,68.1770469507228,42.6713140164829,98.430350441713,108.105255701785,116.342648235954,136.066720141287,41.8087959035938,96.7090302261331,106.426134853567,91.5278571509061,102.929036693959,60.0665567367141,54.9873086881908,87.3567272749842,98.7739022596525,63.8314188081804,155.162735772341,86.4281555480266,57.2856441460262,181.973551291283,71.8451240476315,59.5941757652818,53.6500865653734,143.837274297937,40.2134372385381,81.0914221608728,89.859518021176,109.5441783726,99.1102496761214,56.1154217051208,83.717986962085,46.7330740884981,88.3245557701339,82.2353399119474,111.609613053402,69.4727758809186,71.5589144956084,129.691239379506,83.4490266071625,40.5154868971267,126.723490806158,127.505213524755,85.5870568386163,138.159741667418,102.257269177571,120.508158241879,41.8379964459828,98.7885722335614,106.001343336768,38.4736624352618,85.1936382918102,119.342705078372,53.0344876028876,181.604434335055,107.456443875704,61.4033877045804,89.7066704129575,78.9408657439235,55.2830848600015,103.996401758239,122.189003637011
62.4115863011548,64.6346166128733,52.9833270302815,49.3376481387049,128.810869775452,76.4484721105146,121.381907856352,87.3510920619683,171.546149818274,57.8471814332815,58.0722703529154,44.1381439608595,79.5485455139151,68.6794044395101,42.9730747510239,99.5913664942454,109.335511250705,117.967902014658,137.948819713623,42.1052577342043,97.7924244199839,107.588200814844,92.6294929972028,104.029395479181,60.5417464847233,55.3399474289636,88.3622519013497,100.026808540442,64.432209652372,157.310858044599,87.2152278644062,57.7044785522266,184.520731868864,72.5446942190956,60.0178837833755,54.0995676870698,145.816278223601,40.5029627741642,81.8451031168024,90.7204262308423,111.059646719656,100.305156941818,56.5830304226511,84.5705247315454,47.0552763115056,89.2957941118566,83.0474344875111,112.882960137325,70.1528955982049,72.166518035734,131.343327473582,84.1956635658462,40.7926935643218,128.399666970992,129.30980534172,86.5510984801385,139.795779605054,103.431182044014,121.839284176827,42.1468676565837,99.7756573000897,107.37097370887,38.7429104610419,86.2334987115373,120.742876512984,53.5078802204453,184.196380479158,108.77120199132,61.9100028607754,90.6461085072697,79.842798302896,55.7688738493425,105.247591777927,123.868328240644
62.7074836821703,64.8137727694484,53.0854960928418,49.4896706554573,129.651349677199,76.8815472919687,122.451342631159,87.6977972128225,172.936919143454,58.1030729076128,58.2000899339346,44.2224323721757,79.9996615561922,68.8609899961994,43.0682148771757,100.253631577969,110.026226290203,118.98855861093,139.131918747416,42.1988895762097,98.3891665879364,108.22258685771,93.2630729838475,104.620314102704,60.7269769706909,55.4362691391798,88.9240094489633,100.771529868925,64.7153035383635,158.668616286161,87.5842393999537,57.8497868332561,186.147787808794,72.8871449555263,60.1599826241163,54.284955729956,147.059012337075,40.5959869566668,82.2030677074217,91.1430684750248,112.005349405008,100.996084309978,56.7756739699789,85.0075374461667,47.1538563131508,89.8229294672983,83.4534201914976,113.599673645003,70.4869259364423,72.4282702599612,132.338804134632,84.5391342271905,40.8741305342701,129.427802975633,130.454180007755,87.0810725893425,140.746349605348,104.091194911995,122.576731770117,42.2509363793097,100.279921636909,108.195656789561,38.8249027442171,86.8342908581653,121.546464856827,53.7167188308795,185.865380662288,109.540264125526,62.1183291596171,91.1400539794759,80.3411836892101,55.9805121576064,105.971042353645,124.917291634833
62.6699950399207,64.6695705638631,52.9263142886384,49.3864962299976,129.807993608896,76.9023567269869,122.839294180489,87.6005738328404,173.400699986612,58.0509351439232,58.0403897837841,44.0854073493647,80.0227807469473,68.7023478136762,42.9451809520251,100.375361105049,110.132627281941,119.347534606955,139.550610151087,42.0784872029089,98.4625647125122,108.287717634121,93.389455398581,104.661933957523,60.604602914078,55.2621806699663,89.0056210633975,100.963617972666,64.6583770775324,159.161532789305,87.5062522849475,57.7061870700163,186.766490359543,72.8467286213672,60.0041793366272,54.1885329876977,147.496855080364,40.4816093277113,82.1374711265235,91.0956404469744,112.32717496322,101.139973052974,56.6757157144175,84.9979652681104,47.0163672903418,89.8708993788096,83.4235649733837,113.714070971833,70.4492855396766,72.3213825170842,132.620048792731,84.4519083376799,40.7494035321561,129.749437466351,130.874393508477,87.1427530425499,140.954215619731,104.195371889631,122.67309667916,42.138516723353,100.265563285302,108.426885114115,38.7089976318039,86.9587434875375,121.703819204024,53.643425639073,186.523364749253,109.717200996069,62.0091638944068,91.1538763623248,80.403895243493,55.899837956491,106.122546401031,125.276708944721
62.2853344282366,64.1921747821089,52.4989367871594,49.019870612934,129.246528509564,76.4914899415053,122.50327113684,87.0428137262861,172.883344435932,57.6786730215572,57.5848617800784,43.7211722948814,79.5979257830968,68.1932705350428,42.598269170292,99.9291427518001,109.625803016281,119.00371771465,139.157961253468,41.7383550535314,97.9863856593784,107.756405262016,92.9815894057192,104.131126528402,60.1646645026958,54.8104782493283,88.5832975416179,100.572454191935,64.2481807798031,158.736439706154,86.9642198346191,57.264802606529,186.31497744789,72.4074683421295,59.5417954604072,53.8036424561378,147.081971798814,40.1542565369618,81.6313407373782,90.5604343394461,111.98768331817,100.708252084509,56.2732396283463,84.5218689081939,46.6364146127835,89.4167979610593,82.9391826090214,113.196184748504,70.024492669414,71.8328373223412,132.14648214999,83.9174937470998,40.4133765257147,129.323687182148,130.525980789709,86.7134849137055,140.380874788441,103.715808824867,122.096996895538,41.8034565845337,99.7100483284867,108.03101438794,38.389883389309,86.5819683779719,121.181784020277,53.2774572738017,186.106157353788,109.270072693571,61.5713423527868,90.6660052266034,80.009454658184,55.5163259428346,105.672034317888,124.904431561576
61.5496703075596,63.3809574431598,51.8042464597911,48.3889113466721,127.95264800794,75.6423262831468,121.421267996102,86.0206016399061,171.358290590681,56.9834214241973,56.8334812641624,43.1301663663999,78.7185869991845,67.3332209757664,42.0280241788041,98.9032617543344,108.493924482987,117.939102045075,137.930612203994,41.178955150931,96.9506083274264,106.618283885206,92.0282129476327,103.01611763427,59.4062772815669,54.0819714313366,87.647254063384,99.5836377042287,63.481346948076,157.366034521358,85.9532733562828,56.5251468692495,184.760586605171,71.5648417185621,58.7730149076669,53.1243150824685,145.790669803924,39.6141514182355,80.6800752813815,89.5294010797625,110.96773733903,99.688193892136,55.5665586153891,83.5725193570033,46.0144581449886,88.4518359195754,81.9944603327094,112.033913051811,69.2079046126873,70.9602215139021,130.900034486636,82.9319260684333,39.8668635782333,128.13025340815,129.385479566923,85.7846987360208,139.009904675642,102.640978044763,120.836098813186,41.2456644746744,98.6059948160037,106.992198172202,37.8680103989309,85.693168764652,119.966795040025,52.6164632352638,184.579602944465,108.184680373575,60.8033508101689,89.6689096985665,79.1484978484914,54.8280351939402,104.606699011127,123.779755039757
60.4699198875933,62.2451049520805,50.8507241500429,47.5006407405508,125.934200265277,74.3615468318112,119.594465774599,84.5438766718253,168.829807686947,55.972065069066,55.7949798040881,42.3196178927501,77.3910374453408,66.1319848838393,41.2415117288001,97.3038324315585,106.744151524936,116.151513629515,135.870338584849,40.4073816444643,95.3621914133237,104.881726977168,90.5349382640434,101.326463608011,58.3379942952979,53.0853335432203,86.2036033774584,98.0020685015716,62.3653139470171,155.052084609873,84.4831738499033,55.4957438093625,182.104647281034,70.3265423910343,57.7067836355673,52.1604836042661,143.622649464285,38.867924985324,79.2927058879195,88.013259835694,109.269216082686,98.0851395250229,54.5632237618101,82.1580414562923,45.1579782433591,86.9831529457315,80.5978485900068,110.234554836088,68.006759900316,69.7124504503536,128.885708899979,81.5047728295431,39.11679168311,126.173634606163,127.453550665827,84.362947710446,136.848835454981,100.977952871091,118.899193777735,40.4717885591399,96.96259342536,105.31436365749,37.1497694773016,84.2969155573519,118.065907721866,51.6672528769013,181.943882784868,106.466428028671,59.7133304381277,88.1704735985968,77.830767791671,53.8421772936499,102.932726453395,121.904636668485
59.0638827026669,60.8037855759358,49.6546419332244,46.3704055290755,123.222373381226,72.6706852666011,117.04853762807,82.6371672722926,165.334626809577,54.6615531660318,54.4865386083184,41.3034303094009,75.6364930469026,64.609820876105,40.2524011460664,95.1554764579669,104.403623917015,113.668733588993,133.006669001599,39.4372191901721,93.2458774305396,102.573795971679,88.5245842950098,99.0888419533039,56.9780610432717,51.8372783900559,84.2748460132098,95.8514216464173,60.9186409119102,151.827253638987,82.577991248434,54.1939342347778,178.385315638921,68.7126907201273,56.3610404563915,50.927763579919,140.61071295138,37.9284294027575,77.4916804126715,86.0359909772233,106.917122775127,95.9232121147015,53.2802397585547,80.3009223173449,44.0816560891408,85.0338882466422,78.7716384535852,107.825985142197,66.4405872398165,68.1101191780144,126.133154825602,79.6593625388796,38.176382669084,123.4825662037,124.75758296494,82.470663824377,133.930535517831,98.7524629032578,116.31597607539,39.4950243588446,94.8062683394382,103.022410776854,36.2475149232669,82.4149794348141,115.508301439933,50.445716232528,178.23539960973,104.141383003791,58.3192753365456,86.1946516641965,76.0721163837152,52.5752823717257,100.675737732003,119.305769603572
57.359695170434,59.0854758909318,48.2397022247951,45.020831058966,119.871284259671,70.6024002112335,113.833745794858,80.3376518161549,160.941764255422,53.0782738783137,52.9339886204016,40.1018521293372,73.4901051482957,62.7968104623742,39.0806406488673,92.5009744685394,101.518863831905,110.538887872204,129.396174424357,38.2880304629052,90.6439498718883,99.7401330459816,86.0370163679254,96.3475281862065,55.3535802372044,50.3622231431818,81.8992998162903,93.1742967081464,59.1704397852027,147.754959091826,80.2753973929921,52.6455747000855,173.675549074678,66.7553979055374,54.7623538994103,49.4505835598438,136.813718951011,36.8146362699508,75.3125992504029,83.6368253867931,103.957954777279,93.2451923319823,51.7432759041967,78.0378915937308,42.8070676692614,82.6426782476592,76.551983002948,104.856555373384,64.5406925223615,66.1850704716999,122.696956458578,77.4322282895282,37.0646043360248,120.110201490972,121.350537418506,80.1464879673367,130.314067340012,96.0085209456884,113.137226821351,38.3350015445494,92.1795522488537,100.16184286552,35.1793975352757,80.0850047044751,112.344615689128,48.9774634306805,173.526220042088,101.255648845079,56.6488344001245,83.7809173301448,73.9105153807177,51.0527983412539,97.8806614860896,116.034219726353
55.3951809948667,57.127458441797,46.6360621128269,43.4811962255726,115.955161143291,68.2032866130285,110.023194375273,77.6955622448986,155.750054817147,51.2573311856077,51.1704116180572,38.7404761912558,70.9997103610367,60.73164627597,37.7515674771194,89.3996533902118,98.1539681177001,106.833507746855,125.120229526647,36.9846659780023,87.6141332087373,96.4434557841541,83.1281927578093,93.1631612878955,53.4993933894057,48.691296734929,79.1301259828997,90.0312480392076,57.1592396994929,142.927187266132,77.6254662448664,50.8836849238287,168.081536344065,64.4975320507474,52.9448892050423,47.761352070278,132.317783390932,35.5506218557612,72.8030046194199,80.8682771902641,100.458757018319,90.1115764789138,49.9856177114543,75.4188109551997,41.3615473321261,79.8626073015657,73.9876741380449,101.391572280785,62.3489086872996,63.97900901301,118.654127333635,74.8717256658056,35.8056310465354,116.132905056349,117.310202528901,77.4414095281791,126.078237589338,92.8072189121649,109.43319518942,37.0168244399401,89.1398990538746,96.7971662909313,33.9684523522728,77.3593686575659,108.645295543232,47.2928187827447,167.923763889588,97.873804603365,54.7382145587053,80.9826036513405,71.3940028202505,49.3080890705351,94.6101897998451,112.163889893805
53.2158909077871,54.9730176187422,44.8789034594811,41.7863689597662,111.566362664405,65.5295697372767,105.709299042177,74.7702143805363,149.883692720445,49.2407769691927,49.234385781303,37.2490873581291,68.2234915648733,58.4599912007652,36.2948026383328,85.924439718643,94.3882653593446,102.642477003265,120.282406766668,35.5562315987136,84.2272561442569,92.7606024310699,79.8670694074881,89.6100841013958,51.4572007594215,46.8608747518974,76.0325080818329,86.4972906065796,54.9313969136074,137.460305078774,74.6886293337648,48.9472227384795,161.738707615117,61.9923322872964,50.9487519718805,45.8982203076112,127.232549798944,34.1646909583687,70.0201169216343,77.7935960983286,96.5046361217537,86.5962322592222,48.0472543788774,72.5042520831412,39.7769401339701,76.7588381039586,71.1377534612038,97.5129730538411,59.9159784613712,61.5416822561929,114.101736556178,72.0358716691007,34.4273048280193,111.646084741715,112.734342063497,74.4200086987439,121.324134125542,89.2239335518025,105.290124699066,35.5700373653126,85.757163877066,93.008990854747,32.6416871611846,74.3033421038381,104.497987213526,45.431476997137,161.563190525414,94.0762058424643,52.6304795414762,77.864815807292,68.5816769010344,47.381142026039,90.9419322589874,107.788962576567
50.8725874714755,52.67020343285,43.0068208001239,39.9747527431018,106.809158076405,62.6447805091811,100.999444737268,71.6281536660917,143.486249000362,47.0756296283707,47.1689487962194,35.6606093600567,65.2272971780567,56.0322149852564,34.7428369374202,82.1598577069963,90.3107722229561,98.069910932456,115.002555836654,34.0346323478552,80.5642755957088,88.7788949686092,76.3328585859763,85.7719404434611,49.273450528568,44.910873007766,72.6809279232602,82.6588908617759,52.5380919618347,131.489573866944,71.5321850511864,46.8794871692589,154.803849357264,59.296527283157,48.8181387609602,43.9037254442055,121.681794195398,32.6878087753048,67.0281093054946,74.4839227690391,92.1936254890807,82.7839995468385,45.9723249630442,69.3625693222421,38.0884569670607,73.4050863992434,68.0686966413468,93.3129243120347,57.2982709545995,58.9285182340172,109.150207095105,68.9895893947978,32.9602407766051,106.760079275835,107.736685970305,71.1542091704778,116.165213555669,85.3442568005084,100.806101353335,34.0270552181692,82.1102334180123,88.890135389609,31.2286362894274,70.9911535903866,100.001796450073,43.436240955999,154.602653064994,89.954735164356,50.373438925657,74.5006371630079,65.5415688618086,45.3161690506613,86.9644702555634,103.017292846404
48.4195499951074,50.2697619527098,41.0601757605336,38.0867619400078,101.795742914241,59.6169019348526,96.010379208934,68.3406024227879,136.713352405985,44.8116285516671,45.0185293987051,34.010028785433,62.0814839098948,53.501533124665,33.1295767965312,78.1952725479732,86.0174803325899,93.2288604561636,109.411008631792,32.453079980959,76.7113867116714,84.5912319919535,72.6096617060739,81.7382680562441,46.996243283791,42.8831000353439,69.1549265970225,78.6090705378028,50.0346968591311,125.161888534876,68.2274316892781,44.7256309075165,147.447867762125,56.4729541445704,46.5994232624998,41.8226142574113,115.803785730992,31.1523779448507,63.8950476051432,71.014937821421,87.6322686869826,78.7664345416561,43.8072194757278,66.0664627227288,36.3327669445098,69.8801302367865,64.8510692391756,88.8901398255766,54.5559943744465,56.1980544202106,103.919125507813,65.8015778579556,31.4364032098874,101.594135287383,102.441482551034,67.7201653762077,110.723211121762,81.2601387395662,96.0861802329091,32.4218908806142,78.282898493193,84.5407492115028,29.7602305285845,67.5023546243247,95.2633510732976,41.3524351274145,147.214559489372,85.6087212840084,48.0174292600441,70.9683813382017,62.3455530489027,43.1598021866439,82.7729078999146,97.966187998758
45.9115685460965,47.822185945075,39.079232700371,36.162809454293,96.6420223898913,56.5137852361386,90.8623127596929,64.9784367578741,129.724710368677,42.4986911827709,42.8278708889957,32.3312529121395,58.8570101080313,50.920939483578,31.4887821988868,74.1216289536515,81.608086282562,88.2358636763274,103.641151241347,30.8447395303765,72.7564277743786,80.2925540336164,68.7841969289057,77.5997858320497,44.6741619828663,40.8192946438212,65.5352483991937,74.442809253871,47.4762752521365,118.628375650389,64.8466759148851,42.531115734404,139.846625545004,53.5842145603456,44.3389540316512,39.6997517938353,109.737842614826,29.5907283224678,60.6896009607553,67.4628411613521,82.9298023616193,74.6365471115369,41.5986348736678,62.6895874188813,34.5464630340475,66.2641898605634,61.5563081964956,84.3467839884597,51.7508027497006,53.4091360208731,98.5313912753027,62.5411952020731,29.8874521299394,96.2703473785768,96.975963102821,64.1977477982127,105.124486454668,77.0651640244669,91.237311982035,30.7884733115443,74.3601686983438,80.063282234647,28.267232693499,63.9182695208619,90.3919221602628,39.2254992145135,139.576231863843,81.1385084586927,45.6131576349253,67.3478720678213,59.0669744464922,40.9589983669157,78.4643775984623,92.7567348022512
43.4009164366889,45.3760214139693,37.1024011009886,34.2415926890944,91.4588655114894,53.4013574995315,85.6725118423128,61.6102882271334,122.676644908976,40.1848019026402,40.6402311165511,30.6570564199446,55.6229001196789,48.3414124623378,29.8526597058044,70.0282191044607,77.176922789562,83.2033983225629,97.8236869335578,29.2412505767697,68.7844656190773,75.9747903110365,64.9402235800862,73.4446598735376,42.3534348884332,38.7593215121979,61.9006747891981,70.2525078291965,44.9157494822812,112.036889801151,61.4592960637274,40.3388953463455,132.172492660644,50.6904878722071,42.0811035659754,37.5781965647102,103.619989193312,28.0336233308371,57.4780030424172,63.9016523649698,78.1928441368545,70.4848933256981,39.3913258102102,59.3032374421946,32.7644859825041,62.634838778893,58.2534944846484,79.7805505571323,48.9409328385264,50.61831027271,93.1061749761957,59.2752658190875,28.3436189141785,90.9078550286049,91.4649460593118,60.662591511993,99.4906404087596,72.8500633771382,86.3634681495987,29.1591642550557,70.4244828009341,75.5574477916653,26.7789662873693,60.3177609870563,85.4930807467572,37.0990227921684,131.86060100523,76.6425305343655,43.2092187834169,63.715532406577,55.776705650107,38.7592865519809,74.1331109098319,87.5065486203694
40.9358809069126,42.9759063543333,35.1649020779932,32.3585189210016,86.3496955977571,50.3424141378327,80.550272234088,58.2994424771405,115.714362133471,37.9143016587132,38.4947283108995,29.0173693577808,52.4429537460619,45.8096524798966,28.2506725604871,65.9974400540632,72.8121937243614,78.2373805921634,92.0805918178648,27.6713748740776,64.8744928430115,71.7229933033341,61.1552769842256,69.3544074860001,40.0769190593801,36.7397171640077,58.3236814793345,66.1238203500507,42.4018953365448,105.525605165058,58.129157444504,38.1887363192491,124.586250565651,47.8475034711464,39.8665893323196,35.4976014340809,97.5796865148859,26.509222889852,54.321381287331,60.3996778780638,73.5204104541735,66.3954297974506,37.2261739316473,55.9730760281509,31.0188159859072,59.0637862638705,55.0062549234026,75.2822233174284,46.1804741524593,47.8777217375464,87.7546198217096,56.0653125396129,26.8325109456991,85.6174164381464,86.0238190405489,57.1845898649372,93.9344160558139,68.6990058819792,81.5609606454418,27.5635996419533,66.55181744724,71.1160600296225,25.3222466016077,56.7733950868933,80.6651044732225,35.013503571593,124.231533059816,72.2123836802002,40.850181229318,60.1422339472156,52.5402517780785,36.601143734888,69.8664048570954,82.325436505429
